1.200000 -6.478325816787449e-01
1.300000 -1.399344645285424e+00
1.400000 -1.937080887724701e+00
1.500000 -2.500151584691199e+00
1.600000 -3.018108138970713e+00
1.700000 -6.602042802404395e-01
1.800000 -3.379114712986067e-01
1.900000 -8.617518606532336e-01
2.000000 1.629338693455946e+00
2.100000 3.631149570834894e-01
2.200000 -7.428053016906129e-01
2.300000 -8.559671053719456e-01
2.400000 -1.277189448526748e+00
2.500000 -1.686528795281661e+00
2.600000 -1.819072074928069e+00
2.700000 -2.533412643826170e+00
2.800000 -1.594950102248904e+00
2.900000 1.008041318450368e+01
3.000000 2.774267397476825e+00
3.100000 2.723747153747067e-14
3.200000 5.625129991434058e-15
3.300000 4.381680203853941e-14
3.400000 3.493501784153838e-14
3.500000 9.473903143468098e-15
3.600000 -3.552713678800486e-15
3.700000 1.184237892933453e-15
3.800000 9.857855272817528e-15
3.900000 2.547956420503902e-15
4.000000 -4.527864341098759e-15
4.100000 1.202382684658873e-15
4.200000 2.281463532404778e-15
4.300000 -3.229580444807263e-16
4.400000 9.439812940966464e-16
4.500000 1.787250253580836e-15
4.600000 1.095593776869516e-15
4.700000 9.569419438975813e-15
4.800000 9.285358668997274e-15
4.900000 3.529050423617660e-16
5.000000 -4.961887630055057e-16
5.100000 5.430300086575490e-15
5.200000 1.462553195072762e-15
5.300000 9.305781891221561e-25
5.400000 2.343678402233574e-24
5.500000 2.619405273084626e-24
5.600000 -9.512577044358981e-24
