1.900000 -8.586732874828428e+00
2.000000 -3.966742738620475e+01
2.100000 -3.357671274210611e+01
2.200000 -2.308482844546496e+01
2.300000 -1.834409812542053e+01
2.400000 -1.797992698808259e+01
2.500000 -2.077294072768634e+01
2.600000 -2.412221766544546e+01
2.700000 -2.385960218045888e+01
2.800000 -2.597924947325024e+01
2.900000 -3.079155040936484e+01
3.000000 -6.743419718185243e+00
3.100000 -5.905964809619075e-43
3.200000 0.000000000000000e+00
3.300000 0.000000000000000e+00
3.400000 0.000000000000000e+00
3.500000 0.000000000000000e+00
3.600000 0.000000000000000e+00
3.700000 0.000000000000000e+00
3.800000 0.000000000000000e+00
3.900000 0.000000000000000e+00
4.000000 0.000000000000000e+00
4.100000 0.000000000000000e+00
4.200000 0.000000000000000e+00
4.300000 0.000000000000000e+00
4.400000 0.000000000000000e+00
4.500000 0.000000000000000e+00
4.600000 0.000000000000000e+00
4.700000 0.000000000000000e+00
4.800000 0.000000000000000e+00
4.900000 0.000000000000000e+00
5.000000 0.000000000000000e+00
5.100000 0.000000000000000e+00
5.200000 0.000000000000000e+00
5.300000 0.000000000000000e+00
5.400000 0.000000000000000e+00
5.500000 0.000000000000000e+00
5.600000 0.000000000000000e+00
