0.100000 -1.082243497205570e+05 -4.846786617640571e+03
0.200000 -1.128708717573625e+05 -7.809016790664505e+04
0.300000 -1.221489656498669e+05 -1.004480619308317e+05
0.400000 -1.318195552792303e+05 -8.849513232182004e+04
0.500000 -1.391765943334093e+05 -5.631731158391797e+04
0.600000 -1.427981931944255e+05 -1.551180109412114e+04
0.700000 -1.422977458256346e+05 2.481292889788645e+04
0.800000 -1.380750566589951e+05 5.803713926973290e+04
0.900000 -1.310674674823369e+05 8.002982202635813e+04
1.000000 -1.225009843266305e+05 8.914870030001401e+04
1.100000 -1.136430000306674e+05 8.615572354059244e+04
1.200000 -1.056045182940242e+05 7.312026341125884e+04
1.300000 -9.928236501588060e+04 5.218014915221283e+04
1.400000 -9.536276922760598e+04 2.540948786667151e+04
1.500000 -9.432773540889416e+04 -5.181336515070263e+03
1.600000 -9.646141580505553e+04 -3.764566323564040e+04
1.700000 -1.018564827443094e+05 -7.010055471058912e+04
1.800000 -1.104205009550763e+05 -1.007267965283891e+05
1.900000 -1.218822998832700e+05 -1.277688974504354e+05
2.000000 -1.357983460095900e+05 -1.495350894110458e+05
2.100000 -1.515593207074595e+05 -1.644088972582107e+05
2.200000 -1.684043875428106e+05 -1.710275564321188e+05
2.300000 -1.854597141736347e+05 -1.685096725801641e+05
2.400000 -2.017888159118918e+05 -1.564835959012548e+05
2.500000 -2.164435304618273e+05 -1.350874240421905e+05
2.600000 -2.285149926647612e+05 -1.049690020976622e+05
2.700000 -2.371846092438772e+05 -6.728592261025260e+04
2.800000 -2.417750335490116e+05 -2.370552557043519e+04
2.900000 -2.418011403014429e+05 2.359510158342438e+04
3.000000 -2.370210003386807e+05 7.192912396506948e+04
3.100000 -2.274864446898885e+05 1.181246269640148e+05
3.200000 -2.135748636358677e+05 1.589805454112054e+05
3.300000 -1.959548927526021e+05 1.919238621198153e+05
3.400000 -1.755163043376476e+05 2.151048976661938e+05
3.500000 -1.532976697158346e+05 2.273973509284922e+05
3.600000 -1.304140214090887e+05 2.283982990866631e+05
3.700000 -1.079845153062497e+05 2.184281976224605e+05
3.800000 -8.706009283289249e+04 1.985308803194404e+05
3.900000 -6.855114312114568e+04 1.704735592629594e+05
4.000000 -5.315516517951267e+04 1.367468248401766e+05
4.100000 -4.128476444184451e+04 1.005431155715042e+05
4.200000 -3.301459867483993e+04 6.527457989871324e+04
4.300000 -2.810301593066820e+04 3.378776420185141e+04
4.400000 -2.605857946917615e+04 8.231683496712652e+03
4.500000 -2.620983499925457e+04 -9.942326213375251e+03
4.600000 -2.777507858008474e+04 -1.998060793755084e+04
4.700000 -2.993212452238509e+04 -2.182718369741912e+04
4.800000 -3.188807328965793e+04 -1.612375452705123e+04
4.900000 -3.294907939943596e+04 -4.209700472984477e+03
5.000000 -3.259011932452894e+04 1.187791940577717e+04
5.100000 -3.052453810910919e+04 2.941971976793418e+04
5.200000 -2.675775420861177e+04 4.543614387803589e+04
5.300000 -2.157097498486342e+04 5.746487575506422e+04
5.400000 -1.545825615065365e+04 6.371157214821979e+04
5.500000 -9.059671782199062e+03 6.305020903975738e+04
5.600000 -3.094482395838124e+03 5.502308164498599e+04
5.700000 1.705696975274288e+03 3.984080441226892e+04
5.800000 4.663728704472393e+03 1.838231102302377e+04
5.900000 5.223784494884891e+03 -7.805145608277388e+03
6.000000 3.018177302740294e+03 -3.650599333410862e+04
6.100000 -2.065948528794019e+03 -6.484700477158945e+04
6.200000 -9.833039776567095e+03 -8.966334721150732e+04
6.300000 -1.979062738664958e+04 -1.082613699505126e+05
6.400000 -3.120890968500225e+04 -1.185886680719628e+05
6.500000 -4.318494125461669e+04 -1.192347716331164e+05
6.600000 -5.470682643290544e+04 -1.094311456651326e+05
6.700000 -6.471791280909181e+04 -8.905119017307137e+04
6.800000 -7.218098472160031e+04 -5.861024013589347e+04
6.900000 -7.614245675544649e+04 -1.926556550646037e+04
7.000000 -7.579656723962715e+04 2.718362878846541e+04
7.100000 -7.054950214307514e+04 7.830191782845458e+04
7.200000 -6.007497368761739e+04 1.312676161034224e+05
7.300000 -4.432205449115097e+04 1.834629009532868e+05
7.400000 -2.348390858593697e+04 2.326245867715497e+05
7.500000 2.037761891668949e+03 2.768450970828197e+05
7.600000 3.166827761432738e+04 3.145724645428117e+05
7.700000 6.469554297682577e+04 3.446103309383478e+05
7.800000 1.003056070091889e+05 3.661179471873559e+05
7.900000 1.376182242897902e+05 3.786101733388713e+05
8.000000 1.757224158584612e+05 3.819574785730349e+05
8.100000 2.137120180036724e+05 3.763848449679466e+05
8.200000 2.507191865993945e+05 3.624090868206676e+05
8.300000 2.859350060325740e+05 3.406709295639299e+05
8.400000 3.186183972200612e+05 3.118859944911053e+05
8.500000 3.481035646292780e+05 2.768443313202663e+05
8.600000 3.738074391206899e+05 2.364104181941866e+05
8.700000 3.952371207902733e+05 1.915231616803402e+05
8.800000 4.119973218119883e+05 1.431958967709024e+05
8.900000 4.237978092802468e+05 9.251638688274931e+04
9.000000 4.304608480523838e+05 4.064682385745761e+04
9.100000 4.319286384743550e+05 -1.117668659045319e+04
9.200000 4.282695179722949e+05 -6.168385872367836e+04
9.300000 4.196753344213576e+05 -1.096912546775895e+05
9.400000 4.064499460201803e+05 -1.541425357022446e+05
9.500000 3.889964629831415e+05 -1.941090002327588e+05
9.600000 3.678044838218554e+05 -2.287895838893043e+05
9.700000 3.434373316266664e+05 -2.575108594771105e+05
9.800000 3.165192903481431e+05 -2.797270369864638e+05
9.900000 2.877228410785721e+05 -2.950199635927076e+05
10.000000 2.577558983334532e+05 -3.030991236562426e+05
10.100000 2.273490454395825e+05 -3.038017399380595e+05
10.200000 1.972424433782186e+05 -2.971037812940425e+05
10.300000 1.681700904095329e+05 -2.831581745885789e+05
10.400000 1.408411319877877e+05 -2.623092508658894e+05
10.500000 1.159206972608508e+05 -2.350930052096483e+05
10.600000 9.401073266624956e+04 -2.022370967429839e+05
10.700000 7.563083552722602e+04 -1.646608486284786e+05
10.800000 6.119908764879126e+04 -1.234752480681683e+05
10.900000 5.101288891378011e+04 -7.998294630354317e+04
11.000000 4.522979087890556e+04 -3.567825861554709e+04
11.100000 4.384833410335500e+04 7.753319823897658e+03
11.200000 4.669110189387134e+04 4.851348903618241e+04
11.300000 5.340827366842158e+04 8.500206439249017e+04
11.400000 6.350646621234145e+04 1.159503363570820e+05
11.500000 7.638215547107066e+04 1.404241976677752e+05
11.600000 9.135513677750826e+04 1.578241433359423e+05
11.700000 1.077019850793685e+05 1.678852706465118e+05
11.800000 1.246895151665361e+05 1.706772791579677e+05
11.900000 1.416082418984222e+05 1.666044707023501e+05
12.000000 1.578058404313195e+05 1.564057493852544e+05
12.100000 1.727206045964649e+05 1.411543410574512e+05
12.200000 1.859129410854846e+05 1.221849151543959e+05
12.300000 1.970760719797262e+05 1.007621593466546e+05
12.400000 2.060183131060741e+05 7.791974760051836e+04
12.500000 2.126395569738109e+05 5.445553959766209e+04
12.600000 2.169076913461562e+05 3.093158073514429e+04
12.700000 2.188350178118043e+05 7.674102125406875e+03
12.800000 2.184546703564629e+05 -1.522647940372464e+04
12.900000 2.157970339343917e+05 -3.791556130904108e+04
13.000000 2.108661630399401e+05 -6.077435533194980e+04
13.100000 2.036162010990177e+05 -8.441973773548851e+04
13.200000 1.939295833686026e+05 -1.096347944908983e+05
13.300000 1.816169382977796e+05 -1.370054923583682e+05
13.400000 1.664498774207736e+05 -1.667209385308057e+05
13.500000 1.482013155220620e+05 -1.985659608102480e+05
13.600000 1.266858985754619e+05 -2.319211076078629e+05
13.700000 1.018004316832174e+05 -2.657626479439478e+05
13.800000 7.356430701508603e+04 -2.986625714479307e+05
13.900000 4.215993174742634e+04 -3.287885883583694e+05
14.000000 7.973156002284407e+03 -3.539041295229522e+05
14.100000 -2.836629975111793e+04 -3.713684697705409e+05
14.200000 -6.594734778324525e+04 -3.782565548114811e+05
14.300000 -1.035812027891471e+05 -3.720827247663526e+05
14.400000 -1.398742692372803e+05 -3.512505123861037e+05
14.500000 -1.733187888340994e+05 -3.150731296797447e+05
14.600000 -2.023838084498631e+05 -2.637734679143475e+05
14.700000 -2.256061480444408e+05 -1.984840976150463e+05
14.800000 -2.416813685931176e+05 -1.212472685650367e+05
14.900000 -2.495547400124017e+05 -3.501490980557619e+04
15.000000 -2.485122090858306e+05 5.635137036401555e+04
15.100000 -2.382713672019882e+05 1.480803423415111e+05
15.200000 -2.190688547595349e+05 2.346442400347544e+05
15.300000 -1.916896742713211e+05 3.108304608013523e+05
15.400000 -1.573880784856926e+05 3.724941803369739e+05
15.500000 -1.177773395386386e+05 4.165998351930940e+05
15.600000 -7.471882286821015e+04 4.412211227769927e+05
15.700000 -3.021106112894026e+04 4.455410013517548e+05
15.800000 1.372117189373695e+04 4.298516900362706e+05
15.900000 5.513778736906654e+04 3.955546688052354e+05
16.000000 9.229430750655344e+04 3.451606784891500e+05
16.100000 1.237527916209722e+05 2.822897110844710e+05
16.200000 1.484902341550607e+05 2.115567800039788e+05
16.300000 1.659588630624088e+05 1.376412207644662e+05
16.400000 1.760467045024404e+05 6.454835598130761e+04
16.500000 1.790061798287741e+05 -4.439233076974799e+03
16.600000 1.753818314545379e+05 -6.676170648871153e+04
16.700000 1.659380487176846e+05 -1.205819656790865e+05
16.800000 1.515867937463054e+05 -1.647856534201361e+05
16.900000 1.333153273239456e+05 -1.989811538307499e+05
17.000000 1.121139347549189e+05 -2.234995923766702e+05
17.100000 8.890365172991234e+04 -2.393948355816705e+05
17.200000 6.446514530716024e+04 -2.483885015145646e+05
17.300000 3.939341086592522e+04 -2.523463211884825e+05
17.400000 1.411198700654914e+04 -2.528088996586356e+05
17.500000 -1.109155353937607e+04 -2.509549492448115e+05
17.600000 -3.602941463546611e+04 -2.476012895313737e+05
17.700000 -6.057738746700176e+04 -2.432028473672621e+05
17.800000 -8.463866126738665e+04 -2.378526568659928e+05
17.900000 -1.081076340446048e+05 -2.312818594056581e+05
18.000000 -1.308337233076784e+05 -2.228597036289265e+05
18.100000 -1.525851767931251e+05 -2.115935454430425e+05
18.200000 -1.730135630752079e+05 -1.961630331880243e+05
18.300000 -1.916362464420187e+05 -1.753023160781596e+05
18.400000 -2.078650074935028e+05 -1.481869398547086e+05
18.500000 -2.210530386135372e+05 -1.144695944550837e+05
18.600000 -2.305426583895493e+05 -7.428011401288143e+04
18.700000 -2.357130260321357e+05 -2.822547685788397e+04
18.800000 -2.360278557946805e+05 2.261019448394150e+04
18.900000 -2.310831313929736e+05 7.666563329044283e+04
19.000000 -2.206548204248292e+05 1.319024286432825e+05
19.100000 -2.047465887897049e+05 1.858050254279380e+05
19.200000 -1.836368647053157e+05 2.354153737794365e+05
19.300000 -1.579053548810387e+05 2.777903153926943e+05
19.400000 -1.284008179181655e+05 3.105245875560432e+05
19.500000 -9.618280981439537e+04 3.318075056741820e+05
19.600000 -6.246222608929754e+04 3.404229639050142e+05
19.700000 -2.854184390899055e+04 3.357494351596496e+05
19.800000 4.243135789178199e+03 3.177599711024040e+05
19.900000 3.458454617195333e+04 2.870222021507977e+05
20.000000 6.126071238549164e+04 2.446983374755582e+05
20.100000 8.319590943068315e+04 1.925451650006176e+05
20.200000 9.951947654530783e+04 1.328945940372148e+05
20.300000 1.096118296487905e+05 6.834824798097354e+04
20.400000 1.131086898072917e+05 1.382988841039356e+03
20.500000 1.098847302947980e+05 -6.569900702227181e+04
20.600000 1.000361074352857e+05 -1.307702549694891e+05
20.700000 8.386299143063578e+04 -1.918779620819867e+05
20.800000 6.185209718854984e+04 -2.472440271619834e+05
20.900000 3.465921515046505e+04 -2.952650407325432e+05
21.000000 3.091742119469985e+03 -3.345122850375755e+05
21.100000 -3.190878791177986e+04 -3.637317340418341e+05
21.200000 -6.928426869675273e+04 -3.818498445408798e+05
21.300000 -1.078820544122766e+05 -3.880826091509562e+05
21.400000 -1.464929095476339e+05 -3.820946807119322e+05
21.500000 -1.838976672953468e+05 -3.640227908236238e+05
21.600000 -2.189144385032709e+05 -3.344757609928881e+05
21.700000 -2.504458206652999e+05 -2.945345026336250e+05
21.800000 -2.775261069120693e+05 -2.457520170667753e+05
21.900000 -2.993684950016610e+05 -1.901533955203225e+05
22.000000 -3.154122963103073e+05 -1.302358191292913e+05
22.100000 -3.253701448230948e+05 -6.896855893574884e+04
22.200000 -3.292749415059878e+05 -9.775814025031061e+03
22.300000 -3.275114616743054e+05 4.385532207313522e+04
22.400000 -3.207868207180244e+05 8.902127728439613e+04
22.500000 -3.100638121240955e+05 1.235121832085813e+05
22.600000 -2.964915243499752e+05 1.458120088357513e+05
22.700000 -2.813359570846025e+05 1.550985605461978e+05
22.800000 -2.659106375093755e+05 1.512434821104429e+05
22.900000 -2.515072365591286e+05 1.348122546892400e+05
23.000000 -2.393261851831095e+05 1.070641968335733e+05
23.100000 -2.304072906059556e+05 6.995246448465792e+04
23.200000 -2.255605100943272e+05 2.611303788316482e+04
23.300000 -2.253082805004111e+05 -2.144465029518376e+04
23.400000 -2.298794930823413e+05 -6.991449389462390e+04
23.500000 -2.392382536363728e+05 -1.168071357569367e+05
23.600000 -2.531155835705976e+05 -1.599502452770814e+05
23.700000 -2.710411225602627e+05 -1.974885184031954e+05
23.800000 -2.923748312030876e+05 -2.278836776365942e+05
23.900000 -3.163386936745824e+05 -2.499144720317709e+05
24.000000 -3.420484203833651e+05 -2.626766771963968e+05
24.100000 -3.685451506264800e+05 -2.655830952913211e+05
24.200000 -3.948271532759962e+05 -2.583634057082477e+05
24.300000 -4.198813404140347e+05 -2.410589189817711e+05
24.400000 -4.427138417696324e+05 -2.140115081697336e+05
24.500000 -4.623798778653255e+05 -1.778611068740105e+05
24.600000 -4.780135650778455e+05 -1.335456985766110e+05
24.700000 -4.888577206261303e+05 -8.230131663967727e+04
24.800000 -4.942936675593391e+05 -2.566204430548490e+04
24.900000 -4.938710397448654e+05 3.453998530355711e+04
25.000000 -4.873375868563505e+05 9.617458918490626e+04
25.100000 -4.746689793616962e+05 1.568135344558867e+05
25.200000 -4.560985535920304e+05 2.137355038674085e+05
25.300000 -4.321394756830339e+05 2.641488945254497e+05
25.400000 -4.035640366131740e+05 3.057244682344593e+05
25.500000 -3.713474753134198e+05 3.367332844631083e+05
25.600000 -3.366078635108755e+05 3.560476278200321e+05
25.700000 -3.005459832147833e+05 3.631410080538294e+05
25.800000 -2.643852042025274e+05 3.580881600530630e+05
25.900000 -2.293113615056376e+05 3.415650438462588e+05
26.000000 -1.964126328957929e+05 3.148488446019068e+05
26.100000 -1.666194163708251e+05 2.798179726284606e+05
26.200000 -1.406442478189216e+05 2.389483940388067e+05
26.300000 -1.189287262937284e+05 1.950977691721421e+05
26.400000 -1.016351862359758e+05 1.509197448832319e+05
26.500000 -8.867938946879163e+04 1.086907241652709e+05
26.600000 -7.976840533260707e+04 7.030815367898885e+04
26.700000 -7.443850631840390e+04 3.729052375265014e+04
26.800000 -7.209306370096054e+04 1.077736838205422e+04
26.900000 -7.204044317209885e+04 -8.470734769464812e+03
27.000000 -7.353190047393039e+04 -2.007216437103794e+04
27.100000 -7.579947703210320e+04 -2.402425542426139e+04
27.200000 -7.809388889147600e+04 -2.070261808966519e+04
27.300000 -7.972073372937368e+04 -1.080681746720108e+04
27.400000 -8.006453364627482e+04 4.807242309875263e+03
27.500000 -7.860042563515043e+04 2.518378804976587e+04
27.600000 -7.490407851509735e+04 4.926795642175277e+04
27.700000 -6.866160194523011e+04 7.590579395619822e+04
27.800000 -5.967945543857310e+04 1.038442570445445e+05
27.900000 -4.789435737595246e+04 1.317312119393139e+05
