0.410000 -2.245205177310387e+08
0.420000 1.257894002384163e+02
0.430000 6.581727950945448e+02
0.440000 7.644111772750701e+02
0.450000 6.728581136875454e+02
0.460000 -5.830687994355180e+01
0.470000 1.354722990890766e+02
0.480000 1.218219527334800e+02
0.490000 -8.039700363505665e+01
0.500000 -3.965440845742023e+00
0.510000 1.446238091223549e+02
0.520000 -6.713153998277637e+01
0.530000 7.716952772414791e+01
0.540000 -1.899456373131400e+02
0.550000 -6.376516429077768e+01
0.560000 -7.006406302461724e+01
0.570000 2.161457869583649e+02
0.580000 1.465690915238518e+02
0.590000 -3.607963197261377e+01
0.600000 -1.707980687078675e+02
0.610000 5.132894725893765e+01
0.620000 8.845941682353521e+01
0.630000 -4.309570675262383e+01
0.640000 2.054985188391591e+01
0.650000 1.800059369940840e+02
0.660000 4.388587262117266e+01
0.670000 -2.415070968677309e+02
0.680000 -5.072059116503667e+01
0.690000 2.000931942032058e+02
0.700000 1.662634838735749e+01
0.710000 -4.177107132181514e+01
0.720000 3.112709668088064e+01
0.730000 1.361789633415007e+02
0.740000 -4.937252890028019e+01
0.750000 -7.405710340873861e+01
0.760000 -4.666117205006863e+01
0.770000 6.553341278840715e+00
0.780000 1.237546987041708e+02
0.790000 6.160938085648009e+01
0.800000 9.319539183692804e+00
0.810000 -7.901550010217017e+00
0.820000 5.531371122766463e+01
0.830000 -4.448643795663030e+01
0.840000 -7.807893763098350e+00
0.850000 1.221248453761974e+02
0.860000 -4.228973119085594e+01
0.870000 1.048052536403752e+01
0.880000 8.953292213687514e+01
0.890000 -1.423092928218854e+00
0.900000 2.806171767895840e+01
0.910000 -7.095187125154906e+01
0.920000 -9.974966459465131e+01
0.930000 1.396725355163446e+01
0.940000 -8.370042604130141e+01
0.950000 -3.934133713246725e+01
0.960000 2.655594253548036e+01
0.970000 1.768589339668062e+01
0.980000 3.087709248347856e+01
0.990000 1.622617025630317e+01
1.000000 8.375036717902174e+01
1.010000 3.435734764253647e+01
1.020000 5.534833451326129e+01
1.030000 1.728244186015461e+01
1.040000 -1.669134637006390e+01
1.050000 -5.707500176837774e+00
1.060000 4.163894749455537e+01
1.070000 2.779182897826184e+00
1.080000 2.329382263362625e+01
1.090000 8.040834714505183e+01
1.100000 4.362597394609419e+00
1.110000 1.478003305117836e+01
1.120000 -3.181309334405430e+00
1.130000 -1.166703526233955e+01
1.140000 4.326325531132408e+01
1.150000 2.289697428690399e+01
1.160000 -3.881388205491710e+00
1.170000 -2.761272074098737e+01
1.180000 -1.916114840991635e+01
1.190000 7.856099504420443e+01
1.200000 -1.387772093068550e+02
