0.430000 6.767974249762818e+04
0.440000 2.723240770667303e+02
0.450000 4.192353254602875e+02
0.460000 1.223304839743696e+02
0.470000 -2.663553325091254e+02
0.480000 4.086252589086750e+01
0.490000 -1.239650261385044e+02
0.500000 2.239239289347146e+01
0.510000 1.904455909745162e+02
0.520000 8.697253385715280e+01
0.530000 1.819970574721553e+02
0.540000 1.655466701831911e+02
0.550000 2.988705010215964e+01
0.560000 8.198309153110343e+01
0.570000 -5.141904759255422e+01
0.580000 -3.757299364222712e+01
0.590000 1.840074441827265e+02
0.600000 4.223476509412972e+00
0.610000 -9.999221822056931e+00
0.620000 -8.733846660428678e+01
0.630000 2.948829330376137e+01
0.640000 5.346218305749480e+01
0.650000 -5.553470984526863e+00
0.660000 5.050274571415478e+01
0.670000 -8.272304781473983e+00
0.680000 8.007927260157385e+01
0.690000 -9.883545592686980e+01
0.700000 3.790142895953518e+01
0.710000 2.550651572807820e+01
0.720000 2.287084440629068e+01
0.730000 2.142110877518803e+02
0.740000 3.381564979003359e+01
0.750000 2.626340515132917e+02
0.760000 7.788919145223575e+01
0.770000 3.890108996665976e+01
0.780000 -3.867416749925813e+01
0.790000 -7.282682401130577e+01
0.800000 5.473032308789606e+01
0.810000 -3.053446188311125e+01
0.820000 -2.473009936049761e+01
0.830000 -1.300649008353485e+01
0.840000 -8.135605871631847e+01
0.850000 -2.881069295164128e+01
0.860000 5.749847829142922e+01
0.870000 1.001469250969638e+01
0.880000 -4.877524033423086e+01
0.890000 4.007155643855889e+01
0.900000 -3.914100074935300e+01
0.910000 4.530319097539693e+01
0.920000 -3.245479684417921e+01
0.930000 5.833539148749726e+01
0.940000 -7.251734859496645e+01
0.950000 5.714016363250438e+01
0.960000 4.190640121687649e+01
0.970000 -6.427426422788183e+01
0.980000 3.122075464465224e+01
0.990000 1.208998166309121e+02
1.000000 -8.036201424358906e+01
1.010000 4.799028587439542e+01
1.020000 -2.554913292630017e+01
1.030000 -5.564836026696914e+01
1.040000 -5.482834851583163e-01
1.050000 1.146526687468742e+02
1.060000 3.352136322394598e+01
1.070000 4.493834453608846e+01
1.080000 -2.468480644616735e+01
1.090000 7.700687628424402e-01
1.100000 6.304582801881464e+01
1.110000 1.028782980141368e+01
1.120000 1.185397395114617e+01
1.130000 9.297437569115171e+01
1.140000 3.963088435028790e+01
1.150000 -3.513579799548289e+01
1.160000 -8.941250731031126e+00
1.170000 1.664067953359829e+01
1.180000 -3.690466874278435e+01
1.190000 -2.589273141878311e+01
1.200000 -7.859036372478408e+01
