1.940000 9.232444571515435e+01
1.950000 8.724297221656478e+01
1.960000 8.181640094293141e+01
1.970000 7.607740215034552e+01
1.980000 7.005864609489846e+01
1.990000 6.379280303268156e+01
2.000000 5.731254321978614e+01
2.010000 5.065053691230366e+01
2.020000 4.383945436632531e+01
2.030000 3.691196583794243e+01
2.040000 2.989989600329498e+01
2.050000 2.283168721871762e+01
2.060000 1.573493626059359e+01
2.070000 8.637239905306210e+00
2.080000 1.566194929238754e+00
2.090000 -5.450601891225487e+00
2.100000 -1.238555377970324e+01
2.110000 -1.921106395981120e+01
2.120000 -2.589953565516609e+01
2.130000 -3.242337208938463e+01
2.140000 -3.876780871103450e+01
2.150000 -4.496940986848727e+01
2.160000 -5.107757213506553e+01
2.170000 -5.714169208409184e+01
2.180000 -6.321116628888879e+01
2.190000 -6.933539132277895e+01
2.200000 -7.556376375908489e+01
2.210000 -8.194568017112920e+01
2.220000 -8.853053713223440e+01
2.230000 -9.536773121572311e+01
