Printing Matrix:
Row 20: 0.000014	-0.028235	-0.307379	6.335277	34.902346	71.910098	34.181146	-41.093747	-8.690090	56.916530	29.475382	-12.268850	-20.076655	-16.506368	-9.150331	-1.642019	-0.010867	-2.008054	43.196753	403.843996	789.768597	292.925016	-539.769350	-480.426857	-92.353055	169.360225	200.708717	24.892208	-95.705935	-93.312839	-41.870608	-6.175348	0.000000	0.563591	27.177898	112.610242	131.509871	78.707678	20.046415	-59.536728	-114.203227	14.477931	130.539320	53.251134	-26.123307	-35.985876	-26.716031	-14.838274	-3.280319	-0.000440	-0.090104	-8.099053	-97.076485	-194.278834	-68.347524	-3.647022	-0.028179	
Row 21: 0.000070	0.149373	5.829835	36.012793	66.199319	42.286993	27.433040	-11.486024	-61.521789	41.545121	112.983411	21.331834	-38.015152	-34.828155	-16.883575	-3.376547	-0.009289	-6.964443	-102.020479	-203.790849	292.925016	1058.572438	438.419827	-511.810888	-498.517184	-162.418717	107.959692	197.900798	111.879491	-1.670733	-36.602161	-10.821578	0.000000	-0.331138	-11.803551	-31.977683	-3.640792	46.221544	82.261032	112.499360	37.556706	-64.621585	17.019717	86.568306	22.393453	-21.644736	-22.650577	-12.146450	-2.423752	-0.000384	-0.057598	-4.668201	-56.976919	-118.532858	-43.447763	-2.390739	-0.014536	
Row 22: 0.000077	0.106175	3.818247	22.062812	47.991061	46.823175	37.004199	42.662218	-18.214474	-56.816447	65.838326	105.183635	33.138604	-18.164366	-20.958881	-5.262884	-0.009650	-6.930834	-120.054012	-452.991812	-539.769350	438.419827	1573.880885	624.532960	-624.029767	-684.540177	-253.405976	148.987684	285.105132	198.758836	69.667167	7.841771	-0.000000	-0.665734	-29.627824	-117.409580	-126.600923	-36.276181	86.367866	187.056654	196.208785	-17.463773	-166.314419	-2.952650	109.928604	66.624116	11.060465	-3.804895	-0.719366	0.000000	0.055331	5.367535	63.693393	124.781981	42.633574	2.255457	0.023955	
Row 23: 0.000086	0.095601	2.813877	4.846791	-16.831225	-7.763845	67.715804	100.366337	98.181028	-10.189403	-98.777121	21.533585	110.056193	81.512002	26.813165	2.316046	-0.003874	-2.343743	-42.320133	-206.727104	-480.426857	-511.810888	624.532960	1779.717224	686.190096	-755.141120	-786.824502	-266.771443	60.456634	179.136180	139.971203	32.584815	-0.000000	-0.230965	-8.934911	-36.840240	-55.136157	-55.282585	10.808194	102.955833	144.847192	98.041168	-75.732110	-129.825094	27.170694	125.620591	98.858973	39.507819	5.637299	-0.000170	0.037080	5.362634	68.050720	142.090274	52.884091	2.980687	0.040996	
Row 24: 0.000027	0.099599	5.900734	35.686116	26.205978	-81.942820	-41.817022	105.034157	167.256049	153.940738	-19.193914	-127.588340	-43.566741	58.408421	65.839912	16.449776	0.007414	3.026019	35.069932	62.295713	-92.353055	-498.517184	-624.029767	686.190096	2182.161813	897.837314	-946.633034	-936.027352	-449.815024	-121.183515	15.854637	13.644429	0.000000	0.327678	14.663353	57.921812	62.749038	8.687447	-69.521020	-50.839041	53.138241	158.041238	155.107246	-23.775930	-125.361547	-39.516178	67.536868	76.533590	19.152460	-0.001620	-0.048504	-2.714067	-29.640156	-54.829715	-16.917968	-1.014225	-0.004872	
Row 25: -0.000078	-0.058767	-0.536027	13.752418	62.794161	27.882673	-96.057379	-20.406094	137.139844	208.806749	186.906510	17.194930	-124.860672	-122.451532	-48.019663	-4.489289	0.009961	4.098994	59.656330	185.513823	169.360225	-162.418717	-684.540177	-755.141120	897.837314	2771.702420	1045.579511	-1032.902480	-1102.728994	-599.253303	-232.332926	-37.294330	0.000000	0.547280	21.704066	80.870661	93.568967	79.160256	3.036398	-136.735520	-76.089693	152.433974	257.720273	181.024477	-8.485190	-140.895560	-125.960677	-45.588029	-4.067479	0.000586	-0.039759	-5.471371	-70.225826	-145.002733	-52.542601	-3.228808	-0.052337	
Row 26: -0.000133	-0.127362	-5.829720	-30.168384	-6.192564	113.489395	62.500867	-90.701339	-19.073714	161.447286	241.793084	201.371894	83.779258	-48.804607	-85.521437	-24.423734	-0.001009	0.438307	18.505947	106.106160	200.708717	107.959692	-253.405976	-786.824502	-946.633034	1045.579511	3308.463813	1415.960387	-737.589957	-1073.360213	-607.655772	-120.877494	0.000000	0.069491	3.045471	13.441431	20.031361	41.681089	93.870648	32.856762	-111.506179	-11.129861	203.332467	249.806134	177.658332	63.369577	-59.559619	-90.874062	-25.892055	0.002600	-0.007055	-0.074871	-3.460040	-13.410474	-7.388458	-0.382069	-0.026820	
Row 27: -0.000067	-0.060991	-3.475292	-24.951499	-41.150394	37.440267	128.504988	24.010012	-115.323133	11.859485	194.856278	191.593252	157.623932	110.729531	44.521804	5.000768	-0.006445	-1.972261	-25.143981	-55.174776	24.892208	197.900798	148.987684	-266.771443	-936.027352	-1032.902480	1415.960387	3174.598845	1641.050441	-327.697021	-670.653315	-168.185785	0.000000	-0.343084	-14.384401	-53.095009	-54.315893	-24.651793	47.640289	153.844073	59.131128	-135.152269	-17.790519	187.660667	195.444547	167.956303	119.515521	49.884958	6.517919	-0.000239	0.032201	4.374056	49.820254	99.428336	34.657628	2.402909	0.009749	
Row 28: 0.000006	0.000036	-0.943390	-10.137897	-28.214772	-16.992663	63.397174	104.676347	-44.362472	-122.698505	92.011306	169.190290	122.656845	99.138095	71.340898	17.853334	-0.002470	-1.513041	-26.873884	-98.016250	-95.705935	111.879491	285.105132	60.456634	-449.815024	-1102.728994	-737.589957	1641.050441	3111.476857	1734.089956	13.959682	-127.325979	-0.000000	-0.328754	-14.417776	-56.206385	-62.182481	-38.163004	-3.812192	94.948018	154.875455	-53.594665	-177.758792	58.932471	174.784316	147.016583	120.050510	83.811769	21.080482	-0.001138	0.058566	4.183733	47.635516	97.377049	35.161874	2.284483	0.022006	
Row 29: 0.000005	0.022712	0.279595	-2.516070	-15.036171	-23.616459	5.093147	82.969335	56.108619	-122.011260	-47.646514	120.299814	108.039821	67.764006	44.242065	11.412022	0.003166	-0.321436	-10.195153	-54.493555	-93.312839	-1.670733	198.758836	179.136180	-121.183515	-599.253303	-1073.360213	-327.697021	1734.089956	2974.334272	1654.890943	175.472937	-0.000000	-0.152767	-6.570024	-26.831982	-33.568123	-26.881891	-18.333793	13.041903	107.810535	62.242615	-149.984590	-69.731752	120.229723	119.586598	76.561485	47.349618	11.669284	-0.000573	0.024477	2.011388	23.329152	48.182708	17.685369	0.875580	0.022457	
Row 30: -0.000032	0.014122	0.492997	0.703202	-5.837837	-15.479636	-11.159018	31.989798	68.664385	-43.690986	-91.046952	44.133109	78.316483	47.294647	24.754068	5.428924	0.002701	0.199548	0.141418	-12.242323	-41.870608	-36.602161	69.667167	139.971203	15.854637	-232.332926	-607.655772	-670.653315	13.959682	1654.890943	2437.452403	721.628532	-0.000000	-0.026558	-0.962617	-4.585411	-8.767625	-13.118261	-15.288159	-13.474753	36.422237	75.910888	-49.142243	-93.484151	45.093226	77.833346	44.253624	22.395838	4.925871	-0.000464	-0.018316	0.309112	5.201859	9.741127	3.408939	-0.016838	0.021240	
Row 31: -0.000009	0.003189	0.150205	0.561145	-0.437679	-3.214403	-3.811926	3.816308	17.272152	-3.149023	-25.817071	3.706197	18.611113	11.469234	5.270351	1.027108	0.000623	0.082881	0.747666	0.000770	-6.175348	-10.821578	7.841771	32.584815	13.644429	-37.294330	-120.877494	-168.185785	-127.325979	175.472937	721.628532	382.826023	-0.000000	0.004444	0.160561	0.352583	-0.484572	-2.151211	-3.605488	-4.403657	3.842967	19.400372	-2.468560	-25.474920	3.926299	18.544413	11.498629	5.840168	1.316361	-0.000186	-0.012853	-0.102750	0.059426	-0.678752	-0.327386	-0.040074	0.008270	
Row 32: 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	
Row 33: 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000019	0.026950	0.386784	0.939241	0.563591	-0.331138	-0.665734	-0.230965	0.327678	0.547280	0.069491	-0.343084	-0.328754	-0.152767	-0.026558	0.004444	0.000000	0.038396	0.717719	1.312850	0.453204	-0.024648	-0.334597	-0.779111	-0.664624	0.081161	0.461301	0.262009	0.047250	-0.019470	-0.045178	-0.040626	-0.008964	-0.000000	-0.000350	-0.036505	-0.438762	-0.893038	-0.324288	-0.018542	-0.000133	
Row 34: 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000516	0.812652	12.992968	36.337151	27.177898	-11.803551	-29.627824	-8.934911	14.663353	21.704066	3.045471	-14.384401	-14.417776	-6.570024	-0.962617	0.160561	0.000000	0.717719	20.322733	52.805857	31.097515	0.956182	-17.718489	-30.939285	-27.292690	0.030955	18.821719	12.578209	2.317509	-1.429781	-2.366326	-1.838155	-0.417792	-0.000025	-0.016137	-1.528811	-18.284857	-37.065764	-13.371690	-0.769128	-0.007019	
Row 35: 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001158	2.330692	40.088129	125.073523	112.610242	-31.977683	-117.409580	-36.840240	57.921812	80.870661	13.441431	-53.095009	-56.206385	-26.831982	-4.585411	0.352583	0.000000	1.312850	52.805857	182.541316	157.242751	26.022099	-78.077208	-120.317585	-103.737536	-12.457853	67.269440	54.817597	12.621036	-5.806555	-10.024928	-7.546374	-1.742874	-0.000254	-0.063691	-5.786856	-68.839262	-139.191299	-50.020636	-2.878156	-0.028174	
Row 36: 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000835	1.718914	31.498356	113.288255	131.509871	-3.640792	-126.600923	-55.136157	62.749038	93.568967	20.031361	-54.315893	-62.182481	-33.568123	-8.767625	-0.484572	0.000000	0.453204	31.097515	157.242751	223.639397	122.646462	-73.641761	-158.463575	-132.103022	-44.415434	53.895007	73.000708	30.990620	0.517902	-10.008414	-8.306617	-1.903110	-0.000387	-0.070661	-6.052254	-72.498630	-146.345324	-52.562325	-3.043227	-0.030792	
